Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex	Culture
HGDP00476.SDG	HGDP00476	BergstromScience2020	0	Mbuti.SDG	..	Congo	1	29	F	no
HGDP00027.SDG	HGDP00027	BergstromScience2020	0	Brahui.SDG	..	Pakistan	30.49871492	66.5	M	no
HGDP01345.SDG	HGDP01345	BergstromScience2020	0	Naxi.SDG	..	China	26	100	F	no
HGDP00548.SDG	HGDP00548	BergstromScience2020	0	Papuan.SDG	New Guinea, Iatmul and Kwoma societies of the Middle Sepik River region	Papua New Guinea	-4	143	M	no
HGDP01402.SDG	HGDP01402	BergstromScience2020	0	Adygei.SDG	Krasnodar	Russia	44	39	M	Adygei_0
HGDP00737.SDG	HGDP00737	BergstromScience2020	0	Palestinian.SDG	..	Israel	32	35	F	no
HGDP00232.SDG	HGDP00232	BergstromScience2020	0	Pathan.SDG	..	Pakistan	33.48700562	70.5	F	no
HGDP01246.SDG	HGDP01246	BergstromScience2020	0	Xibo.SDG	..	China	43.49792973	81.5	M	no
HGDP00773.SDG	HGDP00773	BergstromScience2020	0	Japanese.SDG	..	Japan	38	138	F	no
HGDP00749.SDG	HGDP00749	BergstromScience2020	0	Japanese.SDG	..	Japan	38	138	M	no
HGDP00597.SDG	HGDP00597	BergstromScience2020	0	Druze.SDG	Carmel	Israel	32	35	M	no
HGDP01198.SDG	HGDP01198	BergstromScience2020	0	Miao.SDG	..	China	28	109	F	no
HGDP00058.SDG	HGDP00058	BergstromScience2020	0	Balochi.SDG	..	Pakistan	30.49871492	66.5	M	no
HGDP00785.SDG	HGDP00785	BergstromScience2020	0	Daur.SDG	..	China	48.49753416	124	M	no
HGDP00903.SDG	HGDP00903	BergstromScience2020	0	Russian.SDG	Vologda Administrative Region	Russia	61	40	F	Russian_0
HGDP00540.SDG	HGDP00540	BergstromScience2020	0	Papuan.SDG	New Guinea, Iatmul and Kwoma societies of the Middle Sepik River region	Papua New Guinea	-4	143	M	no
HGDP01098.SDG	HGDP01098	BergstromScience2020	0	Tujia.SDG	..	China	29	109	F	no
HGDP00706.SDG	HGDP00706	BergstromScience2020	0	Piapoco.SDG	..	Colombia	3	-68	F	no
HGDP01253.SDG	HGDP01253	BergstromScience2020	0	Mozabite.SDG	..	Algeria	32	3	M	no
HGDP00569.SDG	HGDP00569	BergstromScience2020	0	Druze.SDG	Carmel	Israel	32	35	F	no
HGDP01240.SDG	HGDP01240	BergstromScience2020	0	Hezhen.SDG	..	China	47.4976192	133.5	M	no
HGDP01315.SDG	HGDP01315	BergstromScience2020	0	Dai.SDG	..	China	21	100	F	no
HGDP00160.SDG	HGDP00160	BergstromScience2020	0	Makrani.SDG	..	Pakistan	26	64	M	no
HGDP01364.SDG	HGDP01364	BergstromScience2020	0	Basque.SDG	..	France	43	0	M	Basque_0
HGDP01032.SDG	HGDP01032	BergstromScience2020	0	Ju_hoan_North.SDG	..	Namibia	-18.93725689	21.45244764	M	no
HGDP01153.SDG	HGDP01153	BergstromScience2020	0	Italian_North.SDG	..	Italy	46	10	M	Italian_North_0
HGDP00932.SDG	HGDP00932	BergstromScience2020	0	Yoruba.SDG	..	Nigeria	7.4	3.9	M	no
HGDP01047.SDG	HGDP01047	BergstromScience2020	0	Pima.SDG	..	Mexico	29	-108	M	no
HGDP00338.SDG	HGDP00338	BergstromScience2020	0	Burusho.SDG	..	Pakistan	36.49838568	74	F	no
HGDP00846.SDG	HGDP00846	BergstromScience2020	0	Surui.SDG	..	Brazil	-11	-62	U	no
HGDP00991.SDG	HGDP00991	BergstromScience2020	0	Ju_hoan_North.SDG	..	Namibia	-18.93725689	21.45244764	M	no
HGDP00936.SDG	HGDP00936	BergstromScience2020	0	Yoruba.SDG	..	Nigeria	7.4	3.9	M	no
HGDP01274.SDG	HGDP01274	BergstromScience2020	0	Mozabite_oSubSaharan.SDG	..	Algeria	32	3	F	no
HGDP01030.SDG	HGDP01030	BergstromScience2020	0	BantuSA.SDG	..	BotswanaOrNamibia	-28	24	M	no
HGDP00660.SDG	HGDP00660	BergstromScience2020	0	Nasioi.SDG	Bougainville	Papua New Guinea	-6.48	155.83	U	no
HGDP00216.SDG	HGDP00216	BergstromScience2020	0	Pathan.SDG	..	Pakistan	33.48700562	70.5	M	no
HGDP00656.SDG	HGDP00656	BergstromScience2020	0	Nasioi.SDG	Bougainville	Papua New Guinea	-6.48	155.83	F	no
HGDP01076.SDG	HGDP01076	BergstromScience2020	0	Sardinian.SDG	..	Italy	40	9	M	Sardinian_0
HGDP01286.SDG	HGDP01286	BergstromScience2020	0	Mandenka.SDG	..	Senegal	12	-12	M	no
HGDP01044.SDG	HGDP01044	BergstromScience2020	0	Pima.SDG	..	Mexico	29	-108	U	no
HGDP01242.SDG	HGDP01242	BergstromScience2020	0	Hezhen.SDG	..	China	47.4976192	133.5	F	no
HGDP01417.SDG	HGDP01417	BergstromScience2020	0	BantuKenya.SDG	..	Kenya	-3	37	M	no
HGDP00956.SDG	HGDP00956	BergstromScience2020	0	Yakut.SDG	..	Russia	62.98287845	129.5	F	no
HGDP01320.SDG	HGDP01320	BergstromScience2020	0	China_Lahu.SDG	..	China	22	100	M	no
HGDP01179.SDG	HGDP01179	BergstromScience2020	0	Yi.SDG	..	China	28	103	M	no
HGDP00124.SDG	HGDP00124	BergstromScience2020	0	Hazara.SDG	..	Pakistan	33.49855601	70	M	no
HGDP01034.SDG	HGDP01034	BergstromScience2020	0	BantuSA.SDG	..	BotswanaOrNamibia	-28	24	M	no
HGDP01414.SDG	HGDP01414	BergstromScience2020	0	BantuKenya.SDG	..	Kenya	-3	37	F	no
HGDP01308.SDG	HGDP01308	BergstromScience2020	0	Dai.SDG	..	China	21	100	M	no
HGDP00090.SDG	HGDP00090	BergstromScience2020	0	Balochi.SDG	..	Pakistan	30.49871492	66.5	M	no
HGDP00195.SDG	HGDP00195	BergstromScience2020	0	Sindhi_Pakistan.SDG	..	Pakistan	25.49063551	69	F	no
HGDP01188.SDG	HGDP01188	BergstromScience2020	0	Yi.SDG	..	China	28	103	F	no
HGDP01250.SDG	HGDP01250	BergstromScience2020	0	Xibo.SDG	..	China	43.49792973	81.5	M	no
HGDP00474.SDG	HGDP00474	BergstromScience2020	0	Mbuti.SDG	..	Congo	1	29	M	no
HGDP01199.SDG	HGDP01199	BergstromScience2020	0	Mandenka.SDG	..	Senegal	12	-12	M	no
HGDP01018.SDG	HGDP01018	BergstromScience2020	0	Karitiana.SDG	..	Brazil	-10	-63	F	no
HGDP00650.SDG	HGDP00650	BergstromScience2020	0	BedouinB.SDG	..	Israel	31	35	F	no
HGDP00157.SDG	HGDP00157	BergstromScience2020	0	Makrani.SDG	..	Pakistan	26	64	F	no
HGDP00286.SDG	HGDP00286	BergstromScience2020	0	Kalash.SDG	..	Pakistan	35.99366014	71.5	F	no
HGDP01036.SDG	HGDP01036	BergstromScience2020	0	Ju_hoan_North.SDG	..	Namibia	-18.93725689	21.45244764	M	no
HGDP00526.SDG	HGDP00526	BergstromScience2020	0	French.SDG	..	France	46	2	F	French.SDG_0
HGDP00717.SDG	HGDP00717	BergstromScience2020	0	Cambodian.SDG	..	Cambodia	12	105	M	no
HGDP00783.SDG	HGDP00783	BergstromScience2020	0	Han.SDG	..	China	32.26566812	114	F	no
HGDP01401.SDG	HGDP01401	BergstromScience2020	0	Adygei.SDG	Krasnodar	Russia	44	39	F	Adygei_0
HGDP01365.SDG	HGDP01365	BergstromScience2020	0	Basque.SDG	..	France	43	0	F	Basque_0
HGDP00722.SDG	HGDP00722	BergstromScience2020	0	Palestinian.SDG	..	Israel	32	35	M	no
HGDP00887.SDG	HGDP00887	BergstromScience2020	0	Russian.SDG	Vologda Administrative Region	Russia	61	40	M	Russian_0
HGDP01335.SDG	HGDP01335	BergstromScience2020	0	She.SDG	..	China	27	119	F	no
HGDP01306.SDG	HGDP01306	BergstromScience2020	0	Uyghur.SDG	Yili	China	44	81	F	no
HGDP00982.SDG	HGDP00982	BergstromScience2020	0	Mbuti.SDG	..	Congo	1	29	M	no
HGDP00987.SDG	HGDP00987	BergstromScience2020	0	Ju_hoan_North.SDG	..	Namibia	-18.93725689	21.45244764	M	no
HGDP00951.SDG	HGDP00951	BergstromScience2020	0	Yakut.SDG	..	Russia	62.98287845	129.5	M	no
HGDP00713.SDG	HGDP00713	BergstromScience2020	0	Cambodian.SDG	..	Cambodia	12	105	F	no
HGDP00775.SDG	HGDP00775	BergstromScience2020	0	Han.SDG	..	China	32.26566812	114	M	no
HGDP01172.SDG	HGDP01172	BergstromScience2020	0	Italian_North.SDG	..	Italy	46	10	F	Italian_North_0
HGDP00533.SDG	HGDP00533	BergstromScience2020	0	French.SDG	..	France	46	2	M	French.SDG_0
HGDP01163.SDG	HGDP01163	BergstromScience2020	0	Italian_North.SDG	..	Italy	43	11	M	Italian_North_0
HGDP01035.SDG	HGDP01035	BergstromScience2020	0	BantuSA_Herero.SDG	..	BotswanaOrNamibia	-22	19	M	no
HGDP01215.SDG	HGDP01215	BergstromScience2020	0	Han.SDG	..	China	32.26566812	114	M	no
HGDP00428.SDG	HGDP00428	BergstromScience2020	0	Burusho.SDG	..	Pakistan	36.49838568	74	M	no
HGDP00552.SDG	HGDP00552	BergstromScience2020	0	Papuan.SDG	New Guinea, Iatmul and Kwoma societies of the Middle Sepik River region	Papua New Guinea	-4	143	F	no
HGDP01350.SDG	HGDP01350	BergstromScience2020	0	Tu.SDG	..	China	36	101	M	no
HGDP00855.SDG	HGDP00855	BergstromScience2020	0	Mayan.SDG	..	Mexico	19	-91	F	no
HGDP01015.SDG	HGDP01015	BergstromScience2020	0	Karitiana.SDG	..	Brazil	-10	-63	M	no
HGDP00852.SDG	HGDP00852	BergstromScience2020	0	Surui.SDG	..	Brazil	-11	-62	U	no
HGDP01314.SDG	HGDP01314	BergstromScience2020	0	Dai.SDG	..	China	21	100	F	no
HGDP00702.SDG	HGDP00702	BergstromScience2020	0	Piapoco.SDG	..	Colombia	3	-68	F	no
HGDP00208.SDG	HGDP00208	BergstromScience2020	0	Sindhi_Pakistan.SDG	..	Pakistan	25.49063551	69	M	no
HGDP01095.SDG	HGDP01095	BergstromScience2020	0	Tujia.SDG	..	China	29	109	M	no
HGDP01012.SDG	HGDP01012	BergstromScience2020	0	Karitiana.SDG	..	Brazil	-10	-63	M	no
HGDP01223.SDG	HGDP01223	BergstromScience2020	0	Mongola.SDG	..	China	45	111	F	no
HGDP01228.SDG	HGDP01228	BergstromScience2020	0	Mongola.SDG	..	China	45	111	M	no
HGDP01168.SDG	HGDP01168	BergstromScience2020	0	Italian_North.SDG	..	Italy	43	11	F	Italian_North_0
HGDP00554.SDG	HGDP00554	BergstromScience2020	0	Papuan.SDG	New Guinea, Iatmul and Kwoma societies of the Middle Sepik River region	Papua New Guinea	-4	143	F	no
HGDP00125.SDG	HGDP00125	BergstromScience2020	0	Hazara.SDG	..	Pakistan	33.49855601	70	M	no
HGDP01028.SDG	HGDP01028	BergstromScience2020	0	BantuSA_Herero.SDG	..	BotswanaOrNamibia	-22	19	M	no
HGDP01297.SDG	HGDP01297	BergstromScience2020	0	Uyghur.SDG	Yili	China	44	81	M	no
HGDP01191.SDG	HGDP01191	BergstromScience2020	0	Miao.SDG	..	China	28	109	M	no
HGDP00328.SDG	HGDP00328	BergstromScience2020	0	Kalash.SDG	..	Pakistan	35.99366014	71.5	M	no
HGDP00019.SDG	HGDP00019	BergstromScience2020	0	Brahui.SDG	..	Pakistan	30.49871492	66.5	M	no
HGDP00461.SDG	HGDP00461	BergstromScience2020	0	Biaka.SDG	..	Central African Republic	4	17	M	no
HGDP01312.SDG	HGDP01312	BergstromScience2020	0	Dai.SDG	..	China	21	100	M	no
HGDP00915.SDG	HGDP00915	BergstromScience2020	0	Mandenka.SDG	..	Senegal	12	-12	F	no
HGDP00928.SDG	HGDP00928	BergstromScience2020	0	Yoruba.SDG	..	Nigeria	7.4	3.9	F	no
HGDP00530.SDG	HGDP00530	BergstromScience2020	0	Ignore_French.SDG	..	France	46	2	M	French.SDG_0
HGDP00857.SDG	HGDP00857	BergstromScience2020	0	Mayan.SDG	..	Mexico	19	-91	F	no
HGDP00457.SDG	HGDP00457	BergstromScience2020	0	Biaka.SDG	..	Central African Republic	4	17	M	no
HGDP01355.SDG	HGDP01355	BergstromScience2020	0	Tu.SDG	..	China	36	101	F	no
HGDP01211.SDG	HGDP01211	BergstromScience2020	0	Oroqen.SDG	..	China	50.43389257	126.5	F	no
HGDP00798.SDG	HGDP00798	BergstromScience2020	0	Orcadian.SDG	..	Orkney Islands	59	-3	M	Orcadian_0
HGDP01203.SDG	HGDP01203	BergstromScience2020	0	Oroqen.SDG	..	China	50.43389257	126.5	M	no
HGDP00796.SDG	HGDP00796	BergstromScience2020	0	Orcadian.SDG	..	Orkney Islands	59	-3	F	Orcadian_0
AED106.SG	AED106	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	M	Germany_EarlyMedieval_0
AED1108.SG	AED1108	VeeramahPNAS2018	1469	Germany_EarlyMedieval_o2.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED1119.SG	AED1119	VeeramahPNAS2018	1430	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED1135b.SG	AED1135b	VeeramahPNAS2018	1445	Germany_EarlyMedieval_o3.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED125b.SG	AED125b	VeeramahPNAS2018	1498	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED204.SG	AED204	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED249.SG	AED249	VeeramahPNAS2018	1455	Germany_EarlyMedieval_o3.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	M	Germany_EarlyMedieval_0
AED432b.SG	AED432b	VeeramahPNAS2018	1445	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED513.SG	AED513	VeeramahPNAS2018	1525	Germany_EarlyMedieval_o3.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	F	Germany_EarlyMedieval_0
AED92b.SG	AED92b	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Altenerding- Klettham	Germany	48.296	11.903	M	Germany_EarlyMedieval_0
AEHIb.SG	AEHIb	VeeramahPNAS2018	1503	Germany_EarlyMedieval_o1.SG	Bavaria, Alteglofsheim	Germany	48.909	12.201	F	Germany_EarlyMedieval_0
Alh10.SG	Alh10	VeeramahPNAS2018	1477	Germany_EarlyMedieval.SG	Bavaria, Altheim	Germany	48.58	12.2	M	Germany_EarlyMedieval_0
Alh1.SG	Alh1	VeeramahPNAS2018	1500	Germany_EarlyMedieval.SG	Bavaria, Altheim	Germany	48.58	12.2	M	Germany_EarlyMedieval_0
Alh2.SG	Alh2	VeeramahPNAS2018	1529	Germany_EarlyMedieval.SG	Bavaria, Altheim	Germany	48.58	12.2	F	Germany_EarlyMedieval_0
Alh3a.SG	Alh3a	VeeramahPNAS2018	1491	Germany_EarlyMedieval.SG	Bavaria, Altheim	Germany	48.58	12.2	F	Germany_EarlyMedieval_0
BIM33.SG	BIM33	VeeramahPNAS2018	1475	Germany_EarlyMedieval.SG	Bavaria, Barbing-Irlmauth	Germany	49.01	12.15	F	Germany_EarlyMedieval_0
BIM37b.SG	BIM37b	VeeramahPNAS2018	1350	Germany_EarlyMedieval.SG	Bavaria, Barbing-Irlmauth	Germany	49.01	12.15	M	Germany_EarlyMedieval_0
FN2.SG	FN2	VeeramahPNAS2018	1650	Germany_Roman.SG	Bavaria, Munich, Freiham-Nord cemetery	Germany	48.140725	11.409658	M	Germany_Roman.SG_0
Ker1.SG	Ker1	VeeramahPNAS2018	1604	Crimea_Pantikapaion.SG	Crimea, Kerch, Pantikapaion, Mithridates hill	Crimea	45.35059	36.468348	M	Crimea_0
NW255a.SG	I0564	VeeramahPNAS2018	1467	Germany_EarlyMedieval.SG	Bavaria, Burgweinting – Nord-West II	Germany	48.98	12.14	F	Germany_EarlyMedieval_0
NW54.SG	I0566	VeeramahPNAS2018	1482	Germany_EarlyMedieval_o1.SG	Bavaria, Burgweinting – Nord-West II	Germany	48.98	12.14	F	Germany_EarlyMedieval_0
Pr10.SG	Pr10	VeeramahPNAS2018	2200	Russia_Early_Sarmatian.SG	Orenburg, Pokrovka cemetery	Russia	51.763	55.127	M	Russia_Early_0
Pr4.SG	Pr4	VeeramahPNAS2018	2200	Russia_Early_Sarmatian.SG	Orenburg, Pokrovka cemetery	Russia	51.763	55.127	M	Russia_Early_0
STR220c.SG	STR220c	VeeramahPNAS2018	1445	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR228.SG	STR228	VeeramahPNAS2018	1471	Germany_EarlyMedieval_o3.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR241.SG	STR241	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	M	Germany_EarlyMedieval_0
STR248b.SG	STR248b	VeeramahPNAS2018	1405	Germany_EarlyMedieval_o3.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR266b.SG	STR266b	VeeramahPNAS2018	1430	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR300b.SG	STR300b	VeeramahPNAS2018	1430	Germany_EarlyMedieval_o1.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR310.SG	STR310	VeeramahPNAS2018	1430	Germany_EarlyMedieval_o1.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR316b.SG	STR316b	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	M	Germany_EarlyMedieval_0
STR328c.SG	STR328c	VeeramahPNAS2018	1497	Germany_EarlyMedieval_o2.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR355c.SG	STR355c	VeeramahPNAS2018	1430	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR360c.SG	STR360c	VeeramahPNAS2018	1430	Germany_EarlyMedieval_o4.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR393b.SG	STR393b	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	M	Germany_EarlyMedieval_0
STR480.SG	STR480	VeeramahPNAS2018	1430	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR486.SG	STR486	VeeramahPNAS2018	1455	Germany_EarlyMedieval.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	M	Germany_EarlyMedieval_0
STR491.SG	STR491	VeeramahPNAS2018	1430	Germany_EarlyMedieval.SG_1d.rel.STR355c.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	M	Germany_EarlyMedieval_0
STR502b.SG	STR502b	VeeramahPNAS2018	1364	Germany_EarlyMedieval_o1.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
STR535.SG	STR535	VeeramahPNAS2018	1483	Germany_EarlyMedieval_o1.SG	Bavaria, Straubing- Bajuwarenstraße	Germany	48.89	12.57	F	Germany_EarlyMedieval_0
Vim2b.SG	Vim2b	VeeramahPNAS2018	1400	Serbia_Medieval_Gepidian.SG	Viminacium-Više Grobalja	Serbia	44.73	21.23	M	Serbia_Medieval_0
I1583.DG	I1583	GokhmanNatureCommunications2020 (deep shotgun version of individual originally reported in MathiesonNature2015)	8273	Turkey_N.DG	Northwest Anatolia, Marmara, Barcın	Turkey	40.3037	29.6085	M	Turkey_N_0
I1583.SG	I1583	GokhmanNatureCommunications2020 (deep shotgun version of individual originally reported in MathiesonNature2015)	8273	Turkey_N.SG	Northwest Anatolia, Marmara, Barcın	Turkey	40.3037	29.6085	M	Turkey_N_0
I11300	I11300	OlaldeScience2019	5050	Spain_MLN	Basque Country	Spain	43.0866	-2.2154	F	Spain_MLN_1
I11301	I11301	OlaldeScience2019	5050	Spain_MLN	Basque Country	Spain	43.0866	-2.2154	F	Spain_MLN_1
I11306	I11306	OlaldeScience2019	4900	Spain_MLN	Barcelona, Cova de la Guineu	Spain	41.4391	1.5733	F	Spain_MLN_0
I11304_published	I11304	OlaldeScience2019	4900	Spain_MLN_published	Barcelona, Cova de la Guineu	Spain	41.4391	1.5733	M	Spain_MLN_0
I11305	I11305	OlaldeScience2019	4900	Spain_MLN	Barcelona, Cova de la Guineu	Spain	41.4391	1.5733	M	Spain_MLN_0
I11303	I11303	OlaldeScience2019	4900	Spain_MLN	Barcelona, Cova de la Guineu	Spain	41.4391	1.5733	F	Spain_MLN_0
I10771	I10771	AgranatTamirCell2020	3550	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	F	no
I10769	I10769	AgranatTamirCell2020	3450	Israel_MLBA_brother.I10770	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M	no
I11601	I11601	OlaldeScience2019	5050	Portugal_C	Lisbon, Torres Vedras, Cabeço da Arruda I	Portugal	39.110833	-8.663583	F	Portugal_C_1
I10770	I10770	AgranatTamirCell2020	3450	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M	no
I11614	I11614	OlaldeScience2019	4650	Portugal_C	Torres Vedra, Bolores	Portugal	39.083333	9.266667	F	Portugal_C_0
I11604	I11604	OlaldeScience2019	4750	Portugal_C	Lisbon, Lourinhã, Tholos of Paimogo I	Portugal	39.233333	-9.3	M	Portugal_C_0
I11592	I11592	OlaldeScience2019	4650	Portugal_C	Torres Vedra, Bolores	Portugal	39.083333	9.266667	M	Portugal_C_0
I10768	I10768	AgranatTamirCell2020	3500	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M	no
I11605	I11605	OlaldeScience2019	4750	Portugal_C	Lisbon, Lourinhã, Tholos of Paimogo I	Portugal	39.233333	-9.3	M	Portugal_C_0
I11599	I11599	OlaldeScience2019	5050	Portugal_C	Lisbon, Torres Vedras, Cabeço da Arruda I	Portugal	39.110833	-8.663583	M	Portugal_C_1
I8134	I8134	OlaldeScience2019	6100	Spain_MLN	Cádiz, San Fernando, Campo de Hockey	Spain	36.445	-6.21	F	Spain_MLN_3
I8351	I8351	NakatsukaCell2020	1630	Argentina_LagunaChica_1600BP	Pampas, Laguna Chica	Argentina	-36.0772222	-62.3472222	F	no
I10411	I10411	NarasimhanPattersonScience2019	4200	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	M	no
I10373	I10373	FernandesNatureEcologyEvolution2020	3200	Italy_Sicily_LBA_son.I3878	Sicily, Marcita	Italy	37.68	12.789	M	Italy_Sicily_LBA_0
I10372	I10372	FernandesNatureEcologyEvolution2020	3198	Italy_Sicily_LBA	Sicily, Marcita	Italy	37.68	12.789	F	Italy_Sicily_LBA_0
I10427_published	I10427	FlegontovNature2019	1755	Canada_MDorset_published	Victoria Island	Canada	69.4	-106.26	M	no
I10410	I10410	NarasimhanPattersonScience2019	3750	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	F	no
I10409_published	I10409	NarasimhanPattersonScience2019	4113	Turkmenistan_Gonur_BA_2_published	Gonur	Turkmenistan	38.21228	62.03443	M	no
I10371	I10371	FernandesNatureEcologyEvolution2020	3100	Italy_Sicily_LBA	Sicily, Marcita	Italy	37.68	12.789	F	Italy_Sicily_LBA_0
I4064	I4064	FernandesNatureEcologyEvolution2020	6718	Italy_Sicily_MN	Sicily, Fossato di Stretto Partana	Italy	37.724	12.916	M	Italy_Sicily_MN_0
I11041_published	I11041	NarasimhanPattersonScience2019	4015	Turkmenistan_Gonur_BA_2_published	Gonur	Turkmenistan	38.21228	62.03443	M	no
I11026	I11026	NarasimhanPattersonScience2019	3400	Uzbekistan_Bustan_BA	Bustan	Uzbekistan	37.66666667	67	F	no
I10554	I10554	FernandesNatureEcologyEvolution2020	3122	Italy_Sardinia_LBA	Sardinia, Perdasdefogu	Italy	39.683255	9.433333	F	Italy_Sardinia_LBA_0
I10892	I10892	OlaldeScience2019	950	Spain_Medieval	Catalonia, Girona, Sant Julià de Ramis	Spain	42.0507	2.867	F	Spain_Medieval_0
I11027	I11027	NarasimhanPattersonScience2019	3526	Uzbekistan_Bustan_BA	Bustan	Uzbekistan	37.66666667	67	M	no
I11042	I11042	NarasimhanPattersonScience2019	4225	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	M	no
I11028	I11028	NarasimhanPattersonScience2019	5099	Uzbekistan_Bustan_Eneolithic	Bustan	Uzbekistan	37.66666667	67	M	no
I10866	I10866	OlaldeScience2019	1947	Spain_Roman_oMixed	Girona, Empuries, necropolis Centre de Visitants	Spain	42.1333	3.1083	F	Spain_Roman_1
I10895	I10895	OlaldeScience2019	1038	Spain_Medieval	Catalonia, Girona, Sant Julià de Ramis	Spain	42.0507	2.867	M	Spain_Medieval_0
I10865	I10865	OlaldeScience2019	1800	Spain_Roman	Girona, Empuries, necropolis Centre de Visitants	Spain	42.1333	3.1083	M	Spain_Roman_1
I10552	I10552	FernandesNatureEcologyEvolution2020	3234	Italy_Sardinia_LBA	Sardinia, Perdasdefogu	Italy	39.683255	9.433333	F	Italy_Sardinia_LBA_0
I11040	I11040	NarasimhanPattersonScience2019	3850	Turkmenistan_Gonur_BA_1_lc	Gonur	Turkmenistan	38.21228	62.03443	F	no
I10899_published	I10899	OlaldeScience2019	24450	Spain_HG_published	Andalusia, Piñar, Granada, Cueva de la Carigüela	Spain	37.439437	-3.437567	M	Spain_HG_1
I11025	I11025	NarasimhanPattersonScience2019	3400	Uzbekistan_Bustan_BA	Bustan	Uzbekistan	37.66666667	67	F	no
I10553	I10553	FernandesNatureEcologyEvolution2020	3110	Italy_Sardinia_LBA	Sardinia, Perdasdefogu	Italy	39.683255	9.433333	M	Italy_Sardinia_LBA_0
I10897_published	I10897	OlaldeScience2019	828	Spain_Medieval_published	Catalonia, Girona, Sant Julià de Ramis	Spain	42.0507	2.867	F	Spain_Medieval_0
I11039	I11039	NarasimhanPattersonScience2019	4188	Turkmenistan_BA_Gonur_4	Gonur	Turkmenistan	38.21228	62.03443	F	no
I10551	I10551	NarasimhanPattersonScience2019	4450	Tajikistan_BA_Farkhor_lc	Farkhor	Tajikistan	37.48333	69.40119	M	no
I10854_published	I10854	OlaldeScience2019	908	Spain_Medieval_published_lc	Catalonia, Girona, Sant Julià de Ramis	Spain	42.0507	2.867	M	Spain_Medieval_0
I10565	I10565	NarasimhanPattersonScience2019	4726	Russia_Afanasievo	Middle Yenisei region, Afanasieva Gora	Russia	54.35661	90.919186	F	Russia_Afanasievo_1
